med_id,medicine_name,type,months_to_expiry,unit_cost
Q62B767009,Closexone,Antiviral,12,70
F99N554609,Attentionstatin,Antifungal,12,150
J95X186253,Indicatevir,Antibiotic,12,120
E61K721855,Meetingin,Antibiotic,12,450
U7W250198,Wifeol,Cardiovascular,12,400
G13J586054,Certainlyzepam,Vaccine,12,50
V6Y820932,Onvir,Respiratory,12,300
S17W435577,Termvir,Anti-inflammatory,12,70
L90C650383,Mightzepam,Vaccine,12,250
F18C699693,Racevir,Antifungal,12,650
I95U363639,Modelol,Vaccine,12,550
F24M960405,Democraticvir,Vitamin,12,450
R70J915316,Expertcillin,Analgesic,12,500
E85B310895,Collectionin,Cardiovascular,12,75
P80I717052,Filmstatin,Anti-inflammatory,12,450
J28T524488,Yearstatin,Anticoagulant,12,80
D3S626241,Forwardin,Antibiotic,12,450
S80J236552,Cupcillin,Antifungal,12,450
H73J77812,Stockvir,MuscleRelaxant,12,70
W39C857369,Bringstatin,Antipyretic,12,350
R70G970669,Sometimesxone,Steroid,12,70
P60G695993,Positivexone,Antipsychotic,12,250
M50D806449,Notol,Diuretic,12,300
E98H146994,Icillin,Antihypertensive,12,115
D0A131246,Laystatin,Antidepressant,12,350
O49R705902,Certaincillin,Vaccine,12,95
C87J95180,Dreamcillin,Antihypertensive,12,90
B44Z339519,Morecillin,Antipyretic,12,450
M46P639814,Missioncillin,Vitamin,12,75
E95F725005,Basexone,Anti-inflammatory,12,350
P61V995723,Socialzepam,Antiviral,12,650
J29B689349,Nevercillin,Antihistamine,12,105
V33D413559,Tendvir,Antihistamine,12,65
L15C17710,Lastin,Antipyretic,12,650
E63D255578,Onevir,Diuretic,12,75
T52M842252,Eaststatin,Cardiovascular,12,650
B83G949777,Darkvir,Antihypertensive,12,400
Y33O283640,Educationstatin,Respiratory,12,80
Q63C968497,Sciencein,Antiviral,12,85
V81C222731,Latestatin,Antihistamine,12,55
K26E260034,Weightin,Antidepressant,12,70
E99D219884,Majorzepam,Antihypertensive,12,70
W71Z189841,Twool,Analgesic,12,600
N16X549495,Providecillin,Respiratory,12,250
T94O908595,Teamin,Anti-inflammatory,12,85
M15P567989,Concernol,Antibiotic,12,550
C13C639023,Foodol,MuscleRelaxant,12,550
V79D528534,Militaryol,Vaccine,12,450
F3A680105,Namestatin,Antibiotic,12,500
G50U428709,Checkzepam,Anticoagulant,12,105
C30T828416,Processzepam,Cardiovascular,12,500
T75F559661,Timein,Anticoagulant,12,250
O59Q159943,Measurevir,Diuretic,12,85
B54J940070,Storezepam,Respiratory,12,50
A76V270391,Afterin,Antiviral,12,90
K63T283668,Throwzepam,Respiratory,12,150
R37N780800,Wrongol,Anticoagulant,12,70
V49Y342521,Suddenlyxone,MuscleRelaxant,12,60
Z39E885873,Orin,Steroid,12,120
L93C466627,Chancexone,Antidepressant,12,50
E27E445927,Nationalol,Anti-inflammatory,12,75
D47V564039,Sitzepam,Vitamin,12,350
H3J59533,Materialstatin,Diuretic,12,500
X60B227619,Fathervir,Cardiovascular,12,135
H95X108881,Pushstatin,Anti-inflammatory,12,200
P35H649821,Heartstatin,Immunosuppressant,12,600
S62L493934,Maincillin,Antiviral,12,120
T74I941307,Fillvir,Diuretic,12,65
K86M985904,Couldzepam,Steroid,12,105
Z50Q810479,Questionxone,Immunosuppressant,12,85
N65X911213,Withoutzepam,MuscleRelaxant,12,45
Y65M190865,Towardstatin,MuscleRelaxant,12,500
E76X787737,Evenstatin,Immunosuppressant,12,80
G50L283233,Aftercillin,MuscleRelaxant,12,45
I43D684114,Todayxone,Antidepressant,12,300
K66S540070,Simplyvir,Steroid,12,400
U18Z203497,Bedzepam,Antidepressant,12,85
F60M752784,Suggestin,Antipyretic,12,300
X53M395849,Riskxone,Immunosuppressant,12,300
F10Y176742,Propertyzepam,Vaccine,12,250
V54N108909,Culturein,Cardiovascular,12,550
X41R134998,Visitvir,Analgesic,12,110
T18R479063,Filmzepam,Cardiovascular,12,300
J42V273737,Youzepam,Cardiovascular,12,500
R87I193492,Informationol,Antipsychotic,12,150
C3X371805,Prettystatin,Antipyretic,12,300
K62F730738,Couldin,Antihistamine,12,450
G10G84052,Audiencezepam,Antidepressant,12,400
Q11U184888,Researchxone,Diuretic,12,300
U84S890115,Discoverxone,Respiratory,12,50
V52O733821,Budgetstatin,Antiviral,12,65
K83P507389,Frontvir,Respiratory,12,95
P9U450506,Eitherol,Vitamin,12,650
I87P636449,Specificzepam,MuscleRelaxant,12,600
P41I698706,Finalol,Antipyretic,12,450
U5P807669,Admitxone,Anticonvulsant,12,75
Q53P924737,Identifyin,Steroid,12,50
I23E447030,Nearlystatin,Anticonvulsant,12,600
O69X582238,Motherzepam,Antipsychotic,12,250
W10Q436420,Pmxone,Anticonvulsant,12,300
S71D607697,Presentstatin,Analgesic,12,150
K72T196712,Eveningvir,Antihistamine,12,600
X73T133515,Eveningzepam,Immunosuppressant,12,65
C51M94473,Believeol,Vaccine,12,600
R46J825628,Adultin,Anticonvulsant,12,75
R24E229130,Couldin,Immunosuppressant,12,550
E51T830960,Centralol,Antidepressant,12,80
A9H606511,Maybeol,Anti-inflammatory,12,70
H59N664632,Dayxone,Cardiovascular,12,150
G42J344531,Dropin,Antifungal,12,60
F33P558333,Happyxone,Antihistamine,12,650
K76H487288,Forcillin,Analgesic,12,650
P97R825478,Presentol,Anticoagulant,12,400
R19B863294,Dealzepam,Antibiotic,12,300
X63T818741,Impactzepam,Steroid,12,65
J31T158038,Centervir,Anticoagulant,12,85
S9M825005,Notxone,Diuretic,12,130
D59C653888,Detailxone,Diuretic,12,110
W93T479672,Wholestatin,Respiratory,12,125
F62S433898,Approachzepam,Antihypertensive,12,120
D99L649728,Gool,Antidepressant,12,450
S76X396783,Occurin,Antipyretic,12,85
R31I687439,Memoryvir,Antifungal,12,70
M87F643097,Guyzepam,Antipyretic,12,350
G20O668019,Datavir,Analgesic,12,200
U11F454522,Backvir,Antibiotic,12,250
S92Q684366,Legvir,Antiviral,12,300
D90U807614,Moneyzepam,Respiratory,12,250
I55E540178,Peoplevir,Anticonvulsant,12,45
Q2V998350,Togetherstatin,Cardiovascular,12,650
Q5N59611,Joinvir,MuscleRelaxant,12,600
K44H436345,Everythingcillin,Diuretic,12,450
P8Q442670,Militarystatin,Antihistamine,12,50
A1Y364188,Schoolstatin,Antihistamine,12,200
O94O468861,Involveol,Antihypertensive,12,250
B44M322583,Differencevir,Analgesic,12,600
Z25O188287,Marriagexone,Immunosuppressant,12,450
K61H482784,Highxone,Antihypertensive,12,95
J60L46685,Loseol,Antipyretic,12,400
B15S750310,Mattercillin,Diuretic,12,550
P85V185173,Offerstatin,Cardiovascular,12,300
F88Z89252,Productionin,Diuretic,12,650
U33T705208,Amountstatin,Antifungal,12,55
F58M279501,Beforein,Antipyretic,12,650
P29K907602,Crimecillin,Antihypertensive,12,105
T81J427189,Humanin,Vaccine,12,450
I88E768909,Taskvir,Diuretic,12,300
W81R15277,Bringol,Antihistamine,12,50
H13A505312,Singol,Antiviral,12,115
X28Z889409,Putstatin,Diuretic,12,60
C84J749697,Createxone,Cardiovascular,12,50
T21O508527,Lifein,Analgesic,12,90
W47Q993335,Religiousxone,Antidepressant,12,650
U0A948338,Structurein,Diuretic,12,85
D38Q588590,Personalol,Analgesic,12,200
L35R198183,Hospitalvir,Antidepressant,12,70
C92J102506,Budgetzepam,Anticonvulsant,12,150
B11Y520534,Studyin,Analgesic,12,100
K55V471758,Chaircillin,Anticonvulsant,12,105
P67F131732,Paystatin,Diuretic,12,300
V76Q936329,Theirzepam,Antipyretic,12,600
N8A328545,Airxone,Diuretic,12,650
F32T784039,Underzepam,Antihypertensive,12,95
X96A129624,Qualityol,Antihypertensive,12,550
C28B492057,Musicstatin,Antidepressant,12,400
H44R241261,Landol,Diuretic,12,60
Z42G53135,Audiencestatin,Anticoagulant,12,85
M99U393605,Billionstatin,MuscleRelaxant,12,120
R13G49123,Notvir,Steroid,12,50
G58B534838,Drawvir,Immunosuppressant,12,105
R16K888229,Forol,Antidepressant,12,145
D55T397569,Naturexone,Antidepressant,12,650
G33I45730,Experiencevir,Anticonvulsant,12,50
A0G473107,Justxone,Cardiovascular,12,300
U87M90088,Meanxone,Antifungal,12,150
L57O816375,Humanvir,Steroid,12,65
S25F128172,Lawyerxone,Antihypertensive,12,450
V48O898506,Everyvir,Vitamin,12,650
G33J531347,Happenxone,Antiviral,12,350
C42I296618,Sourcecillin,Antihistamine,12,80
W54R638700,Situationin,Anti-inflammatory,12,85
F77R362407,Nationalol,Respiratory,12,60
K48J925541,Pointvir,Analgesic,12,400
K16Q184156,Bloodol,Vaccine,12,120
B13L29533,Highin,Diuretic,12,150
K80Q974511,Buildingol,Immunosuppressant,12,50
R41E246037,Comparecillin,Antipyretic,12,250
A45Q22404,Secondzepam,Antidepressant,12,650
S27H45997,Growthin,Antipsychotic,12,450
L76L457276,Warin,Antidepressant,12,250
N95C695848,Duringstatin,Antidepressant,12,55
K4Z902333,Smallzepam,Antidepressant,12,120
S41Z975871,Degreeol,Cardiovascular,12,85
J1C864844,Animalvir,Analgesic,12,115
D55X408472,Womanzepam,Antihistamine,12,115
N8Y560458,Windxone,Respiratory,12,60
J81Q981731,Indeedol,Anticonvulsant,12,115
T27J560316,Figurein,Anti-inflammatory,12,95
A25G12755,Oncezepam,Vitamin,12,60
F97S10029,Whiteol,Anticoagulant,12,150
G57R45007,Buildingol,Diuretic,12,400
R48M197558,Decidestatin,Antifungal,12,100
G17T940595,Centuryvir,Antidepressant,12,550
O22D306606,Smilein,Antihistamine,12,150
R59U359689,Createxone,Anticoagulant,12,115
X59O474523,Actuallyvir,Anti-inflammatory,12,300
V20O462351,Azepam,Anticoagulant,12,550
B84L178531,Scenevir,MuscleRelaxant,12,500
W49L486087,Naturalvir,Antiviral,12,400
Z78B326827,Yetzepam,Antiviral,12,95
S67D639102,Currentzepam,Diuretic,12,400
M54I154558,Capitalstatin,Vitamin,12,50
S51I588849,Finestatin,Anticoagulant,12,550
J49B7115,Starzepam,Anticonvulsant,12,115
Q13I614918,Runol,Antifungal,12,75
M86P552664,Girlin,Antifungal,12,200
B34L572479,Growin,Antiviral,12,105
B61B489683,Economicin,Immunosuppressant,12,75
E37K21012,Raisezepam,Analgesic,12,45
Q82J194477,Riskin,Antihypertensive,12,300
A87F48899,Southvir,MuscleRelaxant,12,500
A82O547990,Cityol,Anticoagulant,12,80
B11D155475,Morningxone,Antihistamine,12,200
W49T941633,Determinevir,Antibiotic,12,95
V66H891044,Oilxone,Antiviral,12,550
R20C22013,Rulecillin,Antipyretic,12,150
S5C590542,Democratzepam,Anti-inflammatory,12,80
C95T37770,Jobin,Diuretic,12,65
V7T714282,Someonevir,Antidepressant,12,120
Y71E275904,Therestatin,Vitamin,12,60
L1J633395,Impactol,Anticoagulant,12,400
Q42D132405,Intool,Analgesic,12,450
J31G437851,Singlevir,Antidepressant,12,65
M1P608992,Beginxone,Vaccine,12,500
H90E758684,Customerxone,Antidepressant,12,250
N76T98193,Thankzepam,Diuretic,12,150
H89N259231,Thatol,Cardiovascular,12,550
E93I213957,Establishin,Vitamin,12,500
V89O210951,Pullstatin,Anti-inflammatory,12,95
J76Y241305,Smallol,Vitamin,12,105
C80Y594641,Planin,Antipsychotic,12,300
T70F268932,Experiencestatin,Antihistamine,12,110
I64T516257,Landxone,Antidepressant,12,95
W87E785010,Clearzepam,Respiratory,12,550
X82F6996,Singlevir,Analgesic,12,105
X17E566776,Itszepam,Antihistamine,12,500
H55J972358,Includingol,Respiratory,12,550
H42S354360,Budgetol,Antifungal,12,105
B12M491047,Partin,Vaccine,12,400
J96T39527,Careerxone,Anticonvulsant,12,350
E11Z686331,Seasonol,MuscleRelaxant,12,400
A88R235581,Redzepam,MuscleRelaxant,12,55
A73P605803,Easyin,Antipyretic,12,350
I35K120332,Sourcecillin,Immunosuppressant,12,100
L85T379693,Groundzepam,Immunosuppressant,12,110
Z94V293440,Thingxone,Cardiovascular,12,500
C24R419544,Thesecillin,Antifungal,12,55
U9O391592,Lightvir,MuscleRelaxant,12,300
Y91P789357,Naturexone,Antidepressant,12,450
K87D634269,Interestingvir,Anti-inflammatory,12,450
Q15D287036,Educationin,Steroid,12,500
W26B911877,Starol,Antipyretic,12,110
G10X206780,Designvir,Antibiotic,12,90
F21W305149,Westzepam,Anticonvulsant,12,60
P62D103820,Middleol,Antidepressant,12,650
K37L978953,Wideol,Immunosuppressant,12,50
I67C802220,Effortvir,Antihistamine,12,115
R43J480917,Betterxone,Anti-inflammatory,12,70
B48V86125,Economicin,Antiviral,12,75
U50B29436,Betweenvir,MuscleRelaxant,12,200
F65P970415,Waterzepam,Antibiotic,12,70
H18H461393,Hopexone,Antiviral,12,300
U52F219629,Betweencillin,Antibiotic,12,110
K86S182456,Insteadstatin,Analgesic,12,120
A92M612044,Sciencevir,Antihistamine,12,400
L3G306608,Andxone,Antibiotic,12,100
B71M121783,Pricestatin,Antihistamine,12,250
V57G164462,Readyxone,Antibiotic,12,105
O44K425108,Byin,Antibiotic,12,65
E36L450286,Certainvir,Anticoagulant,12,350
Q87B564014,Memorystatin,Antipyretic,12,400
N30W31555,Happyvir,Antipyretic,12,115
V14P420215,Tablevir,Antibiotic,12,140
Y59X57082,Abilitycillin,MuscleRelaxant,12,650
O66A610926,Plantstatin,Vaccine,12,120
K61F58706,Pickin,MuscleRelaxant,12,70
G53I75881,Badxone,Respiratory,12,120
M72Z871686,Focusxone,Diuretic,12,85
W69N770469,Listenstatin,Antifungal,12,80
U36Q735784,Choosein,Diuretic,12,600
S59N334659,Weightvir,Anticonvulsant,12,150
F78P137810,Twovir,Respiratory,12,450
S53U114080,Createzepam,Anti-inflammatory,12,600
K24B80811,Filmstatin,Anticoagulant,12,150
Q48P700459,Itol,Vaccine,12,500
T47E792660,Adultvir,Immunosuppressant,12,120
I38E624796,Thuscillin,Antidepressant,12,85
K86F303502,Sonzepam,Analgesic,12,650
R29X778954,Voicevir,Antipsychotic,12,450
M44F240731,Providestatin,Cardiovascular,12,50
U38S700722,Whosestatin,Antihypertensive,12,200
O29G976567,Turnol,Vaccine,12,80
K62R686727,Performol,Antipyretic,12,350
L7I286541,Culturexone,Antiviral,12,90
E93W794638,Artol,Steroid,12,600
D63V169557,Especiallyvir,MuscleRelaxant,12,300
B30E363950,Streetol,Antipyretic,12,50
J19B525686,Thoughzepam,Antifungal,12,65
D74L840032,Jobxone,Vitamin,12,85
F3W48047,Clearol,Antipsychotic,12,60
Q90Q799354,Landvir,Anticonvulsant,12,145
G20R53809,Affectxone,Diuretic,12,105
T35M833374,Arguecillin,Analgesic,12,115
B99G494711,Bloodin,Antibiotic,12,350
K25M902143,Collectionol,Steroid,12,50
V67Y3846,Appearcillin,Antidepressant,12,150
C4U717081,Factorol,Antibiotic,12,85
I19A296013,Tonightvir,Antiviral,12,200
G92Y466846,Attentionol,Steroid,12,50
M22U41381,Throwstatin,Antipyretic,12,600
R31H679822,Bookol,Antifungal,12,650
Z63H75348,Servicevir,Diuretic,12,110
M32T915983,Shakevir,Analgesic,12,115
S50G828403,Tradestatin,Vaccine,12,150
S97Y412319,Pricecillin,Vitamin,12,95
I59O789726,Roleol,Antipyretic,12,100
Q27P131669,Truthvir,Antihistamine,12,90
H17Q399542,Keyxone,Vitamin,12,650
U59Q134102,Herein,Vaccine,12,200
R99R500016,Redstatin,Anti-inflammatory,12,600
T22I977533,Fatherzepam,Anti-inflammatory,12,600
M66V343877,Eachin,Anticoagulant,12,110
F16D686603,Defensestatin,Antidepressant,12,250
G56H364414,Treatmentzepam,Anti-inflammatory,12,95
U56U889742,Performstatin,Analgesic,12,100
U52S305418,Threexone,Anticoagulant,12,50
R68L682794,Officerol,Vitamin,12,600
F37X192408,Mentionin,MuscleRelaxant,12,85
T20N694345,Includevir,Respiratory,12,250
T65B717670,Consumerstatin,Antidepressant,12,200
C80T873508,Filmcillin,Antihypertensive,12,70
V16F502336,Meetin,Anticoagulant,12,90
C40B623299,Thinkol,Steroid,12,55
I14I720779,Firezepam,Vitamin,12,300
K16X152999,Theystatin,Antipsychotic,12,130
V87L198993,Alwaysvir,Antidepressant,12,200
K52Z296243,Administrationcillin,Antipyretic,12,70
B52Y147759,Agein,Anticoagulant,12,150
P6Q466954,Streetzepam,Steroid,12,65
G86T953032,Representzepam,Anti-inflammatory,12,250
O61I529690,Seniorzepam,Anti-inflammatory,12,75
C1I658180,Muchxone,Vaccine,12,600
M86S215522,Everythingol,Anticonvulsant,12,115
E46I367529,Producezepam,Antiviral,12,450
B3U370366,Travelzepam,Antipsychotic,12,45
K78P5017,Takexone,MuscleRelaxant,12,350
G17R266733,Earlyin,Antihypertensive,12,550
G73J936973,Toughvir,Antifungal,12,65
X54E897151,Recentstatin,Vaccine,12,350
K28U578080,Centerin,Anticonvulsant,12,200
R42A616742,Openin,Anti-inflammatory,12,85
Q27O783139,Whyzepam,Respiratory,12,90
P91S910479,Variouszepam,Analgesic,12,55
C96T635994,Commercialin,Vaccine,12,105
W42L756976,Finalxone,Cardiovascular,12,60
L11Q593611,Sitevir,Antiviral,12,650
O67W143669,Oilol,Vitamin,12,200
G52G510402,Justol,Vitamin,12,95
L8V683604,Detailvir,Anticoagulant,12,50
E9A368519,Fivein,Antidepressant,12,120
P62S427062,Deepol,Antiviral,12,300
L64Y857805,Attentionin,Antiviral,12,120
H55K985728,Hervir,Antihistamine,12,300
A53V611248,Informationin,Antiviral,12,55
C58B692447,Newspapercillin,Antidepressant,12,70
W62J772364,Mustxone,Antiviral,12,200
A11E934369,Importantzepam,Antihypertensive,12,400
O82I566572,Billionxone,Vaccine,12,350
E15D597894,Spendxone,Antihistamine,12,600
J8H93475,Believevir,Antifungal,12,115
Q37I317577,Onezepam,Antiviral,12,60
Z79Y24794,Specificin,Antidepressant,12,110
C3B640041,Evidencevir,Diuretic,12,100
C78F858637,Thoughtol,Antidepressant,12,600
P43R993703,Whilexone,Steroid,12,500
T66E954522,Fromcillin,Antiviral,12,65
V22M710514,Determinecillin,Anticoagulant,12,350
C63G503624,Flycillin,Anticonvulsant,12,600
L17M223494,Heol,Antidepressant,12,75
C15U937225,Letterstatin,Cardiovascular,12,650
Q71M138112,Fewcillin,Antipsychotic,12,95
C26Q19830,Moneyin,Antidepressant,12,50
T26V220480,Pullin,Vitamin,12,75
X87A41085,Powerstatin,Antipsychotic,12,400
O99R312142,Learnzepam,MuscleRelaxant,12,65
V64V360724,Productionzepam,Antifungal,12,500
W98E371315,Developmentol,MuscleRelaxant,12,300
U5Y533255,Hisstatin,Antidepressant,12,115
H28N750006,Causezepam,Anticoagulant,12,500
T80V681323,Generationol,Immunosuppressant,12,110
N49N999251,Buyin,Immunosuppressant,12,300
J93K388430,Reasonxone,Anticoagulant,12,85
Z46T105148,Discussvir,Antipsychotic,12,60
U49A819096,Streetzepam,Diuretic,12,300
Q7X317532,Opportunityin,Antifungal,12,350
J38O930283,Incillin,Vitamin,12,450
I71X502105,Blackxone,Anticonvulsant,12,80
M87H145503,Riskol,Antifungal,12,300
D88W290799,Helpxone,Cardiovascular,12,300
S97W424205,Troublecillin,Immunosuppressant,12,500
T96D72024,Sixin,Antiviral,12,350
G49U942293,Abilityol,Anticoagulant,12,95
D58A212888,Spendol,Antipyretic,12,70
F4B966509,Bothxone,Antifungal,12,200
J18Q437367,Specificstatin,Steroid,12,150
N88N453456,Educationxone,Antiviral,12,95
Z38I598187,Publicxone,Antipyretic,12,300
L81H907016,Formin,Antipyretic,12,250
E80X192981,Boxin,Anticonvulsant,12,95
D2B982581,Technologyvir,Antihistamine,12,55
K87D999766,Recentxone,Antibiotic,12,90
W26D800617,Paintingcillin,Diuretic,12,450
E11M105376,Racein,Vitamin,12,300
P65C525179,Everxone,Anti-inflammatory,12,70
I3X204287,Usevir,Antibiotic,12,650
K86C350377,Themol,Anticoagulant,12,100
T73C859854,Mecillin,Antipyretic,12,95
C63W73948,Lastzepam,Antibiotic,12,300
W15Y46208,Tablestatin,Antihistamine,12,60
I61B672051,Lawyerin,Anti-inflammatory,12,500
E48V487592,Popularol,Anti-inflammatory,12,115
A77C984669,Resourcexone,Respiratory,12,200
Y76Z560273,Ofcillin,Antihistamine,12,200
B72H194954,Centervir,Diuretic,12,60
V68B495735,Behaviorin,Anticonvulsant,12,120
J15U314010,Adultxone,Respiratory,12,90
Q9R144247,Generalzepam,Steroid,12,60
C45S86926,Bitxone,Vaccine,12,95
F3M80401,Againstzepam,Respiratory,12,250
J98H996649,Theseol,Analgesic,12,300
K64W527187,Anothercillin,Cardiovascular,12,550
Q99E831329,Whyvir,Immunosuppressant,12,550
N17X565263,Boyvir,Antibiotic,12,60
Z6G372562,Mrstatin,Anticonvulsant,12,300
K55C397299,Butcillin,MuscleRelaxant,12,250
Q89Q172645,Socialcillin,Respiratory,12,70
F28F769086,Statementstatin,Analgesic,12,135
S48U984317,Yardstatin,Anticonvulsant,12,250
T21O989425,Themxone,Diuretic,12,350
Q61X929327,Cameraxone,Antipsychotic,12,115
I34T868860,Thirdvir,Immunosuppressant,12,450
J85Q548714,Institutionzepam,Antihypertensive,12,450
V92J458241,Practicein,Antihypertensive,12,145
T46U653980,Girlcillin,Vaccine,12,250
T18F209102,Everyonevir,Antifungal,12,55
U90B546975,Veryvir,Antiviral,12,120
D76L886884,Generalol,Antipyretic,12,650
T6J120894,Throughzepam,Vaccine,12,250
P63C968057,Likelyzepam,Antiviral,12,90
C37J808151,Numberol,Respiratory,12,115
T19R872667,Certainlyol,Vitamin,12,250
H79S598216,Writerol,Diuretic,12,300
Q89D218944,Offxone,Antidepressant,12,140
N85E465342,Feelingxone,Antihistamine,12,115
P9Q877030,Guncillin,Antiviral,12,70
V71Y26746,Addressin,Diuretic,12,550
U91Y912636,Leaststatin,Cardiovascular,12,300
N88C561941,Approachcillin,Antipyretic,12,110
T24D898844,Camerastatin,Vaccine,12,110
J61L216027,Characterzepam,Antifungal,12,105
A18V821201,Expectin,Antifungal,12,550
G86Y822805,Fundstatin,Anticoagulant,12,90
T39M606307,Analysiszepam,Cardiovascular,12,250
K84M464055,Bodyvir,Immunosuppressant,12,200
I62M488032,Pricecillin,Analgesic,12,100
E18U139080,Nowvir,Cardiovascular,12,400
M57J345016,Legcillin,MuscleRelaxant,12,550
O94V463478,Especiallystatin,Respiratory,12,350
R73F415136,Learnzepam,Respiratory,12,75
O61Q84079,Continuecillin,MuscleRelaxant,12,200
R65Y333494,Sortin,Antifungal,12,75
Q64W331489,Interviewin,Analgesic,12,100
I71J393565,Yourvir,Antihistamine,12,450
F20Q763027,Bloodxone,Vaccine,12,150
T87Y313261,Winin,Antipsychotic,12,400
X65A25651,Theorycillin,Cardiovascular,12,450
O8V510321,Coachxone,Antiviral,12,550
M42Q792548,Casezepam,Respiratory,12,110
J55A730196,Letzepam,Anticonvulsant,12,650
C55E948468,Rangexone,Anti-inflammatory,12,55
V67G706331,Intocillin,Anti-inflammatory,12,150
Q38B914481,Stockcillin,Analgesic,12,150
